InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Month
540316,22430,ENAMEL WATERING CAN CREAM,4,2011-01-06 13:00:00,4.95,16676.0,United Kingdom,19.8,1.0
536754,85185B,PINK HORSE SOCK PUPPET,1,2010-12-02 14:09:00,2.95,14449.0,United Kingdom,2.95,12.0
542001,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,48,2011-01-25 10:56:00,1.25,14298.0,United Kingdom,60.0,1.0
540489,22266,EASTER DECORATION HANGING BUNNY,6,2011-01-07 16:32:00,0.65,13593.0,United Kingdom,3.9,1.0
550714,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-04-20 11:12:00,4.25,15249.0,United Kingdom,17.0,4.0
548952,22766,PHOTO FRAME CORNICE,16,2011-04-05 10:46:00,2.95,15572.0,United Kingdom,47.2,4.0
537262,22109,FULL ENGLISH BREAKFAST PLATE,1,2010-12-06 11:26:00,3.75,15039.0,United Kingdom,3.75,12.0
545695,21356,TOAST ITS - FAIRY FLOWER,4,2011-03-06 14:15:00,1.25,17050.0,United Kingdom,5.0,3.0
542303,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-01-27 11:05:00,7.95,12539.0,Spain,15.9,1.0
537135,22534,MAGIC DRAWING SLATE SPACEBOY ,2,2010-12-05 12:35:00,0.42,17059.0,United Kingdom,0.84,12.0
551289,20728,LUNCH BAG CARS BLUE,30,2011-04-27 14:18:00,1.65,18226.0,United Kingdom,49.5,4.0
540862,22465,HANGING METAL STAR LANTERN,12,2011-01-12 11:18:00,1.65,15953.0,United Kingdom,19.8,1.0
547911,21955,DOORMAT UNION JACK GUNS AND ROSES,2,2011-03-28 12:25:00,7.95,14127.0,United Kingdom,15.9,3.0
541241,21411,GINGHAM HEART  DOORSTOP RED,1,2011-01-16 11:08:00,4.25,13782.0,United Kingdom,4.25,1.0
540972,21988,PACK OF 6 SKULL PAPER PLATES,48,2011-01-12 14:13:00,0.85,12437.0,France,40.8,1.0
540019,85049C,ROMANTIC PINKS RIBBONS ,12,2011-01-04 12:18:00,1.25,12957.0,United Kingdom,15.0,1.0
540840,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-11 15:42:00,4.95,16235.0,United Kingdom,14.85,1.0
541699,22389,PAPERWEIGHT SAVE THE PLANET,12,2011-01-21 09:03:00,0.85,17744.0,United Kingdom,10.2,1.0
536945,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,2010-12-03 12:24:00,4.95,14083.0,United Kingdom,4.95,12.0
543250,84991,60 TEATIME FAIRY CAKE CASES,24,2011-02-04 14:46:00,0.55,13911.0,United Kingdom,13.2,2.0
540239,21915,RED  HARMONICA IN BOX ,12,2011-01-05 14:48:00,1.25,12682.0,France,15.0,1.0
550621,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,2,2011-04-19 13:41:00,0.79,13263.0,United Kingdom,1.58,4.0
548358,22132,RED LOVE HEART SHAPE CUP,12,2011-03-30 15:29:00,0.85,15832.0,United Kingdom,10.2,3.0
540537,22219,LOVEBIRD HANGING DECORATION WHITE ,2,2011-01-09 14:28:00,0.85,13565.0,United Kingdom,1.7,1.0
541816,22501,PICNIC BASKET WICKER LARGE,2,2011-01-21 15:56:00,9.95,17799.0,United Kingdom,19.9,1.0
537370,20775,DAISY NOTEBOOK ,1,2010-12-06 12:44:00,1.65,13155.0,United Kingdom,1.65,12.0
545657,22630,DOLLY GIRL LUNCH BOX,12,2011-03-04 14:02:00,1.95,14911.0,EIRE,23.4,3.0
543597,22342,HOME GARLAND PAINTED ZINC ,12,2011-02-10 12:32:00,1.65,12857.0,United Kingdom,19.8,2.0
538641,48138,DOORMAT UNION FLAG,10,2010-12-13 14:36:00,6.75,15640.0,United Kingdom,67.5,12.0
544111,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-02-16 11:18:00,1.45,16126.0,United Kingdom,17.4,2.0
537429,16169K,WRAP FOLK ART,25,2010-12-06 15:54:00,0.42,12748.0,United Kingdom,10.5,12.0
552336,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-05-09 11:26:00,2.95,15159.0,United Kingdom,17.700000000000003,5.0
550710,82552,WASHROOM METAL SIGN,96,2011-04-20 11:05:00,1.7,17450.0,United Kingdom,163.2,4.0
550495,20975,12 PENCILS SMALL TUBE RED RETROSPOT,3,2011-04-18 15:00:00,0.65,13769.0,United Kingdom,1.95,4.0
545022,21915,RED  HARMONICA IN BOX ,12,2011-02-25 14:24:00,1.25,12921.0,United Kingdom,15.0,2.0
539421,22418,10 COLOUR SPACEBOY PEN,24,2010-12-17 14:21:00,0.85,14016.0,EIRE,20.4,12.0
540148,85019A,ROMANTIC IMAGES NOTEBOOK SET,24,2011-01-05 10:58:00,1.25,14189.0,United Kingdom,30.0,1.0
542374,21868,POTTING SHED TEA MUG,12,2011-01-27 13:40:00,1.25,15696.0,United Kingdom,15.0,1.0
548338,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-03-30 14:08:00,0.85,16558.0,United Kingdom,8.5,3.0
550408,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-04-18 11:59:00,0.85,16746.0,United Kingdom,8.5,4.0
546248,20725,LUNCH BAG RED RETROSPOT,10,2011-03-10 13:46:00,1.65,16477.0,United Kingdom,16.5,3.0
548686,22197,SMALL POPCORN HOLDER,100,2011-04-01 16:49:00,0.72,15856.0,United Kingdom,72.0,4.0
541855,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-01-23 14:59:00,3.95,13742.0,United Kingdom,3.95,1.0
546252,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-03-10 14:42:00,1.25,14930.0,Channel Islands,15.0,3.0
543111,21931,JUMBO STORAGE BAG SUKI,5,2011-02-03 12:44:00,1.95,15719.0,United Kingdom,9.75,2.0
547063,22729,ALARM CLOCK BAKELIKE ORANGE,1,2011-03-20 13:33:00,3.75,14769.0,United Kingdom,3.75,3.0
544970,21539,RED RETROSPOT BUTTER DISH,3,2011-02-25 11:33:00,4.95,13362.0,United Kingdom,14.85,2.0
547035,22617,BAKING SET SPACEBOY DESIGN,3,2011-03-20 10:33:00,4.95,13911.0,United Kingdom,14.85,3.0
543977,82551,LAUNDRY 15C METAL SIGN,12,2011-02-14 15:35:00,1.45,15615.0,United Kingdom,17.4,2.0
546248,47566,PARTY BUNTING,4,2011-03-10 13:46:00,4.95,16477.0,United Kingdom,19.8,3.0
541214,21755,LOVE BUILDING BLOCK WORD,3,2011-01-14 13:41:00,5.95,15570.0,United Kingdom,17.85,1.0
544672,22960,JAM MAKING SET WITH JARS,12,2011-02-22 15:45:00,3.75,14646.0,Netherlands,45.0,2.0
547795,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-03-25 12:21:00,0.85,14536.0,United Kingdom,1.7,3.0
536833,22334,DINOSAUR PARTY BAG + STICKER SET,8,2010-12-02 17:48:00,1.65,18239.0,United Kingdom,13.2,12.0
552562,23209,LUNCH BAG DOILEY PATTERN ,10,2011-05-10 11:50:00,1.65,17581.0,United Kingdom,16.5,5.0
544937,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-02-25 10:09:00,1.95,12839.0,United Kingdom,19.5,2.0
537900,85172,HYACINTH BULB T-LIGHT CANDLES,32,2010-12-09 10:45:00,0.42,15983.0,United Kingdom,13.44,12.0
546466,20992,JAZZ HEARTS PURSE NOTEBOOK,3,2011-03-14 11:04:00,0.85,18118.0,United Kingdom,2.55,3.0
543653,21175,GIN + TONIC DIET METAL SIGN,1,2011-02-11 10:26:00,2.55,14796.0,United Kingdom,2.55,2.0
540953,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2011-01-12 13:16:00,1.45,14587.0,United Kingdom,2.9,1.0
542530,21355,TOAST ITS - I LOVE YOU ,12,2011-01-28 13:08:00,1.25,15365.0,United Kingdom,15.0,1.0
543602,84050,PINK HEART SHAPE EGG FRYING PAN,2,2011-02-10 13:34:00,1.65,15570.0,United Kingdom,3.3,2.0
543235,82583,HOT BATHS METAL SIGN,1,2011-02-04 13:30:00,2.1,14462.0,United Kingdom,2.1,2.0
551137,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,2011-04-26 13:05:00,3.25,15581.0,United Kingdom,3.25,4.0
547669,21364,PEACE SMALL WOOD LETTERS,1,2011-03-24 13:37:00,6.75,12748.0,United Kingdom,6.75,3.0
545630,22423,REGENCY CAKESTAND 3 TIER,6,2011-03-04 12:06:00,12.75,14466.0,United Kingdom,76.5,3.0
543054,22083,PAPER CHAIN KIT RETROSPOT,12,2011-02-03 10:39:00,2.95,13394.0,United Kingdom,35.400000000000006,2.0
546502,22514,CHILDS GARDEN SPADE BLUE,1,2011-03-14 11:46:00,2.1,16005.0,United Kingdom,2.1,3.0
546096,22502,PICNIC BASKET WICKER SMALL,4,2011-03-09 11:59:00,5.95,15502.0,United Kingdom,23.8,3.0
549964,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-04-13 14:12:00,2.95,13122.0,United Kingdom,17.700000000000003,4.0
543114,22668,PINK BABY BUNTING,5,2011-02-03 13:26:00,2.95,14156.0,EIRE,14.75,2.0
539957,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-12-23 12:58:00,1.69,12585.0,Germany,27.04,12.0
537334,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2010-12-06 12:06:00,8.5,16719.0,United Kingdom,8.5,12.0
545687,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-03-06 12:20:00,1.25,17769.0,United Kingdom,15.0,3.0
552055,82551,LAUNDRY 15C METAL SIGN,12,2011-05-06 10:32:00,1.45,16353.0,United Kingdom,17.4,5.0
547730,23159,SET OF 5 PANCAKE DAY MAGNETS,1,2011-03-25 11:01:00,2.08,14796.0,United Kingdom,2.08,3.0
541518,22551,PLASTERS IN TIN SPACEBOY,48,2011-01-19 09:05:00,1.65,12451.0,Switzerland,79.19999999999999,1.0
552051,22064,PINK DOUGHNUT TRINKET POT ,8,2011-05-06 10:10:00,1.65,14796.0,United Kingdom,13.2,5.0
536798,82551,LAUNDRY 15C METAL SIGN,24,2010-12-02 15:55:00,1.45,17838.0,United Kingdom,34.8,12.0
545233,22026,BANQUET BIRTHDAY  CARD  ,12,2011-03-01 10:25:00,0.42,18044.0,United Kingdom,5.04,3.0
544788,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-23 12:18:00,1.95,13089.0,United Kingdom,19.5,2.0
550777,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-04-20 13:35:00,0.29,16558.0,United Kingdom,13.919999999999998,4.0
547080,22423,REGENCY CAKESTAND 3 TIER,2,2011-03-20 15:06:00,12.75,15445.0,United Kingdom,25.5,3.0
541014,22030,SWALLOWS GREETING CARD,12,2011-01-13 11:54:00,0.42,14085.0,United Kingdom,5.04,1.0
540178,22961,JAM MAKING SET PRINTED,12,2011-01-05 12:42:00,1.45,12681.0,France,17.4,1.0
549711,23007, SPACEBOY BABY GIFT SET,2,2011-04-11 14:07:00,16.95,13654.0,United Kingdom,33.9,4.0
550656,20727,LUNCH BAG  BLACK SKULL.,10,2011-04-20 08:07:00,1.65,17652.0,United Kingdom,16.5,4.0
542932,21447,12 IVORY ROSE PEG PLACE SETTINGS,12,2011-02-02 10:54:00,1.25,13089.0,United Kingdom,15.0,2.0
536559,22366,DOORMAT AIRMAIL ,10,2010-12-01 14:54:00,6.75,17873.0,United Kingdom,67.5,12.0
542782,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,4,2011-02-01 10:00:00,8.5,12712.0,Germany,34.0,2.0
547063,85049E,SCANDINAVIAN REDS RIBBONS,2,2011-03-20 13:33:00,1.25,14769.0,United Kingdom,2.5,3.0
547666,22680,FRENCH BLUE METAL DOOR SIGN 5,10,2011-03-24 13:23:00,1.25,14235.0,United Kingdom,12.5,3.0
551650,22715,CARD WEDDING DAY,12,2011-05-03 12:02:00,0.42,13089.0,United Kingdom,5.04,5.0
542719,22435,SET OF 9 HEART SHAPED BALLOONS,2,2011-01-31 14:18:00,1.25,17619.0,United Kingdom,2.5,1.0
542717,22113,GREY HEART HOT WATER BOTTLE,2,2011-01-31 14:07:00,3.75,17580.0,United Kingdom,7.5,1.0
537623,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,7,2010-12-07 14:31:00,3.75,15858.0,United Kingdom,26.25,12.0
551686,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-05-03 12:53:00,2.08,13668.0,United Kingdom,24.96,5.0
549741,22499,WOODEN UNION JACK BUNTING,3,2011-04-12 09:53:00,5.95,13655.0,United Kingdom,17.85,4.0
550626,22227,HANGING HEART MIRROR DECORATION ,20,2011-04-19 14:23:00,0.65,13184.0,United Kingdom,13.0,4.0
542890,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,120,2011-02-01 13:25:00,0.36,15311.0,United Kingdom,43.2,2.0
539488,22190,LOCAL CAFE MUG,12,2010-12-20 09:37:00,2.1,12377.0,Switzerland,25.200000000000003,12.0
549583,22715,CARD WEDDING DAY,12,2011-04-11 09:46:00,0.42,15214.0,United Kingdom,5.04,4.0
546387,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-03-11 13:34:00,1.25,16766.0,United Kingdom,15.0,3.0
548708,21090,SET/6 COLLAGE PAPER PLATES,4,2011-04-03 12:41:00,0.39,13269.0,United Kingdom,1.56,4.0
551775,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,2011-05-04 11:21:00,8.25,12886.0,United Kingdom,16.5,5.0
543639,22471,TV DINNER TRAY AIR HOSTESS ,2,2011-02-10 16:52:00,4.95,16725.0,United Kingdom,9.9,2.0
548792,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-04-04 12:42:00,4.95,14711.0,United Kingdom,19.8,4.0
551301,82583,HOT BATHS METAL SIGN,24,2011-04-27 14:49:00,2.1,17675.0,United Kingdom,50.400000000000006,4.0
548520,84876D,BLUE HEART COMPACT MIRROR,24,2011-03-31 16:40:00,1.25,13126.0,United Kingdom,30.0,3.0
539015,21034,REX CASH+CARRY JUMBO SHOPPER,3,2010-12-15 13:38:00,0.95,15822.0,United Kingdom,2.85,12.0
550493,85099B,JUMBO BAG RED RETROSPOT,100,2011-04-18 14:50:00,1.79,15311.0,United Kingdom,179.0,4.0
543188,85049D,BRIGHT BLUES RIBBONS ,12,2011-02-04 11:45:00,1.25,12567.0,France,15.0,2.0
552058,21034,REX CASH+CARRY JUMBO SHOPPER,3,2011-05-06 10:36:00,0.95,15218.0,United Kingdom,2.85,5.0
541012,20727,LUNCH BAG  BLACK SKULL.,2,2011-01-13 11:48:00,1.65,17019.0,United Kingdom,3.3,1.0
550283,21874,GIN AND TONIC MUG,12,2011-04-15 14:05:00,1.25,18094.0,United Kingdom,15.0,4.0
545000,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-02-25 12:37:00,4.95,15281.0,United Kingdom,29.700000000000003,2.0
539647,47594A,CAROUSEL DESIGN WASHBAG,1,2010-12-20 16:08:00,1.95,15460.0,United Kingdom,1.95,12.0
544572,22193,RED DINER WALL CLOCK,2,2011-02-21 13:21:00,8.5,14639.0,United Kingdom,17.0,2.0
540146,22518,CHILDS GARDEN BRUSH BLUE,2,2011-01-05 10:51:00,2.1,15002.0,United Kingdom,4.2,1.0
537199,84991,60 TEATIME FAIRY CAKE CASES,1,2010-12-05 14:06:00,0.55,15894.0,United Kingdom,0.55,12.0
537422,22585,PACK OF 6 BIRDY GIFT TAGS,2,2010-12-06 15:27:00,1.25,17812.0,United Kingdom,2.5,12.0
549985,22029,SPACEBOY BIRTHDAY CARD,12,2011-04-13 15:58:00,0.42,15640.0,United Kingdom,5.04,4.0
547066,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-20 13:41:00,0.55,12921.0,United Kingdom,13.2,3.0
541995,21240,BLUE POLKADOT CUP,8,2011-01-25 09:58:00,0.85,13158.0,United Kingdom,6.8,1.0
549842,21175,GIN + TONIC DIET METAL SIGN,12,2011-04-12 13:55:00,2.55,14738.0,United Kingdom,30.6,4.0
550939,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-04-21 15:25:00,2.95,16146.0,United Kingdom,17.700000000000003,4.0
538418,84992,72 SWEETHEART FAIRY CAKE CASES,2,2010-12-12 12:00:00,0.55,17372.0,United Kingdom,1.1,12.0
537614,22729,ALARM CLOCK BAKELIKE ORANGE,2,2010-12-07 13:29:00,3.75,16904.0,United Kingdom,7.5,12.0
547702,85049D,BRIGHT BLUES RIBBONS ,12,2011-03-24 16:45:00,1.25,14911.0,EIRE,15.0,3.0
540639,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-01-10 12:28:00,1.25,13107.0,United Kingdom,15.0,1.0
546479,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-03-14 11:38:00,0.85,12682.0,France,10.2,3.0
539501,51020A,SUMMER FUN DESIGN SHOWER CAP,6,2010-12-20 11:08:00,1.25,17085.0,United Kingdom,7.5,12.0
539374,22617,BAKING SET SPACEBOY DESIGN,3,2010-12-17 11:40:00,4.95,14769.0,United Kingdom,14.85,12.0
538849,22152,PLACE SETTING WHITE STAR,24,2010-12-14 13:31:00,0.42,14415.0,United Kingdom,10.08,12.0
546787,22295,HEART FILIGREE DOVE LARGE,12,2011-03-17 10:01:00,1.65,14035.0,United Kingdom,19.8,3.0
543306,22489,PACK OF 12 TRADITIONAL CRAYONS,2,2011-02-07 11:56:00,0.42,16686.0,United Kingdom,0.84,2.0
538826,21031,SPACE CADET BLACK,10,2010-12-14 12:58:00,1.25,12370.0,Cyprus,12.5,12.0
542276,22831,WHITE BROCANTE SOAP DISH,6,2011-01-27 10:19:00,2.95,12764.0,Lebanon,17.700000000000003,1.0
540550,21944,KITTENS DESIGN FLANNEL,12,2011-01-10 09:11:00,0.85,12539.0,Spain,10.2,1.0
540691,22885,NUMBER TILE VINTAGE FONT 6 ,16,2011-01-11 08:50:00,2.17,17450.0,United Kingdom,34.72,1.0
540247,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-01-05 15:56:00,1.69,15464.0,United Kingdom,13.52,1.0
547564,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-03-24 09:21:00,0.55,17512.0,United Kingdom,79.2,3.0
549251,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-04-07 12:16:00,1.65,14449.0,United Kingdom,3.3,4.0
544569,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,6,2011-02-21 12:58:00,0.85,16980.0,United Kingdom,5.1,2.0
538157,21733,RED HANGING HEART T-LIGHT HOLDER,4,2010-12-09 16:57:00,2.95,17576.0,United Kingdom,11.8,12.0
545322,22605,WOODEN CROQUET GARDEN SET,1,2011-03-01 14:56:00,14.95,13599.0,United Kingdom,14.95,3.0
551809,21238,RED RETROSPOT CUP,96,2011-05-04 11:32:00,0.72,17511.0,United Kingdom,69.12,5.0
551982,23283,DOORMAT VINTAGE LEAVES DESIGN ,1,2011-05-05 13:56:00,7.95,15023.0,United Kingdom,7.95,5.0
547829,22296,HEART IVORY TRELLIS LARGE,12,2011-03-25 15:24:00,1.65,16081.0,United Kingdom,19.8,3.0
545682,22858,EASTER TIN KEEPSAKE,5,2011-03-06 11:39:00,1.65,14701.0,United Kingdom,8.25,3.0
542932,21213,PACK OF 72 SKULL CAKE CASES,24,2011-02-02 10:54:00,0.55,13089.0,United Kingdom,13.2,2.0
536637,22633,HAND WARMER UNION JACK,1,2010-12-02 11:35:00,2.1,18041.0,United Kingdom,2.1,12.0
552291,85099B,JUMBO BAG RED RETROSPOT,10,2011-05-08 14:00:00,2.08,15421.0,United Kingdom,20.8,5.0
537393,22652,TRAVEL SEWING KIT,24,2010-12-06 13:59:00,1.65,13089.0,United Kingdom,39.6,12.0
541798,85232A,SET/3 POLKADOT STACKING TINS,1,2011-01-21 14:17:00,4.95,15311.0,United Kingdom,4.95,1.0
548197,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-03-29 15:53:00,3.95,13588.0,United Kingdom,15.8,3.0
543197,22704,WRAP RED APPLES ,25,2011-02-04 12:36:00,0.42,12842.0,United Kingdom,10.5,2.0
540157,20829,GLITTER HANGING BUTTERFLY STRING,14,2011-01-05 11:41:00,2.1,15311.0,United Kingdom,29.4,1.0
542881,21754,HOME BUILDING BLOCK WORD,1,2011-02-01 12:54:00,5.95,14587.0,United Kingdom,5.95,2.0
539731,21930,JUMBO STORAGE BAG SKULLS,100,2010-12-21 15:05:00,1.65,14646.0,Netherlands,165.0,12.0
543242,22781,GUMBALL MAGAZINE RACK,2,2011-02-04 14:03:00,7.65,15090.0,United Kingdom,15.3,2.0
546849,85020,ROUND PINK HEART MIRROR,1,2011-03-17 13:13:00,2.1,13623.0,United Kingdom,2.1,3.0
536464,85095,THREE CANVAS LUGGAGE TAGS,1,2010-12-01 12:23:00,1.95,17968.0,United Kingdom,1.95,12.0
544309,20725,LUNCH BAG RED RETROSPOT,10,2011-02-17 14:17:00,1.65,15785.0,United Kingdom,16.5,2.0
547920,84531A,PINK KNITTED EGG COSY,7,2011-03-28 12:52:00,0.39,14730.0,United Kingdom,2.73,3.0
552311,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-05-08 15:22:00,3.29,15312.0,United Kingdom,13.16,5.0
552294,21868,POTTING SHED TEA MUG,12,2011-05-08 14:06:00,1.25,16232.0,United Kingdom,15.0,5.0
546017,22423,REGENCY CAKESTAND 3 TIER,4,2011-03-08 17:23:00,12.75,14507.0,United Kingdom,51.0,3.0
538812,72741,GRAND CHOCOLATECANDLE,9,2010-12-14 12:25:00,1.45,18044.0,United Kingdom,13.05,12.0
536559,51014C,"FEATHER PEN,COAL BLACK",24,2010-12-01 14:54:00,0.85,17873.0,United Kingdom,20.4,12.0
546729,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-03-16 11:36:00,1.25,18231.0,United Kingdom,15.0,3.0
552269,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-05-08 11:52:00,2.95,16121.0,United Kingdom,11.8,5.0
538518,20754,RETROSPOT RED WASHING UP GLOVES,1,2010-12-12 16:14:00,2.1,14505.0,United Kingdom,2.1,12.0
552269,22694,WICKER STAR ,3,2011-05-08 11:52:00,2.1,16121.0,United Kingdom,6.300000000000001,5.0
545050,22281,EASTER TREE YELLOW BIRDS,2,2011-02-27 11:57:00,5.95,15951.0,United Kingdom,11.9,2.0
551059,22694,WICKER STAR ,4,2011-04-26 12:08:00,2.1,13668.0,United Kingdom,8.4,4.0
550827,22659,LUNCH BOX I LOVE LONDON,12,2011-04-21 10:16:00,1.95,12670.0,France,23.4,4.0
536477,22595,CHRISTMAS GINGHAM HEART,144,2010-12-01 12:27:00,0.72,16210.0,United Kingdom,103.68,12.0
548011,85099B,JUMBO BAG RED RETROSPOT,100,2011-03-29 11:14:00,1.65,14646.0,Netherlands,165.0,3.0
552624,23057,BEADED CHANDELIER T-LIGHT HOLDER,11,2011-05-10 12:53:00,4.95,14505.0,United Kingdom,54.45,5.0
545445,22896,PEG BAG APPLES DESIGN,6,2011-03-02 16:26:00,2.55,17738.0,United Kingdom,15.3,3.0
542384,22956,36 FOIL HEART CAKE CASES,6,2011-01-27 14:31:00,2.1,15827.0,United Kingdom,12.6,1.0
541658,20726,LUNCH BAG WOODLAND,3,2011-01-20 12:16:00,1.65,15529.0,United Kingdom,4.949999999999999,1.0
551152,22637,PIGGY BANK RETROSPOT ,1,2011-04-26 14:47:00,2.55,13230.0,United Kingdom,2.55,4.0
545166,22467,GUMBALL COAT RACK,1,2011-02-28 14:03:00,2.55,17027.0,United Kingdom,2.55,2.0
545082,22933,BAKING MOULD EASTER EGG MILK CHOC,6,2011-02-28 10:37:00,2.95,16992.0,United Kingdom,17.700000000000003,2.0
536373,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-01 09:02:00,3.39,17850.0,United Kingdom,20.34,12.0
549584,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-04-11 09:47:00,1.25,17574.0,United Kingdom,15.0,4.0
545016,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-02-25 13:51:00,2.95,16473.0,United Kingdom,17.700000000000003,2.0
542231,22584,PACK OF 6 PANNETONE GIFT BOXES,4,2011-01-26 13:40:00,2.55,16714.0,United Kingdom,10.2,1.0
540980,22283,6 EGG HOUSE PAINTED WOOD,2,2011-01-12 15:22:00,7.95,14514.0,United Kingdom,15.9,1.0
552544,22711,WRAP CIRCUS PARADE,25,2011-05-10 10:29:00,0.42,13320.0,United Kingdom,10.5,5.0
544071,21658,GLASS  BEURRE DISH,4,2011-02-15 14:30:00,3.95,16317.0,United Kingdom,15.8,2.0
548916,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-04-05 10:07:00,1.95,14849.0,United Kingdom,19.5,4.0
537837,18094C,WHITE AND BLUE CERAMIC OIL BURNER,12,2010-12-08 14:59:00,1.25,13077.0,United Kingdom,15.0,12.0
539478,22474,SPACEBOY TV DINNER TRAY,1,2010-12-19 15:07:00,4.95,17343.0,United Kingdom,4.95,12.0
537868,22966,GINGERBREAD MAN COOKIE CUTTER,24,2010-12-08 16:49:00,1.25,12433.0,Norway,30.0,12.0
538871,22112,CHOCOLATE HOT WATER BOTTLE,12,2010-12-14 15:02:00,4.95,14051.0,United Kingdom,59.400000000000006,12.0
540664,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,5,2011-01-10 15:18:00,3.75,15044.0,United Kingdom,18.75,1.0
538207,21499,BLUE POLKADOT WRAP,25,2010-12-10 11:33:00,0.42,12748.0,United Kingdom,10.5,12.0
550015,22273,FELTCRAFT DOLL MOLLY,6,2011-04-14 10:54:00,2.95,17735.0,United Kingdom,17.700000000000003,4.0
538707,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-12-14 10:38:00,5.95,17894.0,United Kingdom,5.95,12.0
537136,78034B,BLUE NETTING STORAGE HANGER,1,2010-12-05 12:42:00,1.95,12748.0,United Kingdom,1.95,12.0
537202,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,2010-12-05 14:25:00,0.85,14506.0,United Kingdom,0.85,12.0
538908,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-12-15 10:41:00,0.55,16954.0,United Kingdom,13.2,12.0
540372,21446,12 RED ROSE PEG PLACE SETTINGS,12,2011-01-06 16:41:00,1.25,13081.0,United Kingdom,15.0,1.0
551810,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-05-04 11:32:00,2.95,15719.0,United Kingdom,11.8,5.0
552296,21358,TOAST ITS - HAPPY BIRTHDAY,4,2011-05-08 14:09:00,1.25,15518.0,United Kingdom,5.0,5.0
545894,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-03-07 17:04:00,2.95,16242.0,United Kingdom,5.9,3.0
545227,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,8,2011-03-01 09:35:00,12.75,12428.0,Finland,102.0,3.0
546422,22072,RED RETROSPOT TEA CUP AND SAUCER ,2,2011-03-13 11:38:00,3.75,15547.0,United Kingdom,7.5,3.0
541842,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-01-23 12:07:00,1.45,16085.0,United Kingdom,17.4,1.0
537781,22818,CARD CHRISTMAS VILLAGE,12,2010-12-08 12:46:00,0.42,17341.0,United Kingdom,5.04,12.0
549830,22270,HAPPY EASTER HANGING DECORATION,2,2011-04-12 13:01:00,3.75,17811.0,United Kingdom,7.5,4.0
546555,22193,RED DINER WALL CLOCK,2,2011-03-15 09:22:00,8.5,17675.0,United Kingdom,17.0,3.0
